nombre,edad,observaciones,historial_medico,fotos,tipo_animal_Ave,tipo_animal_Gato,tipo_animal_Perro,tipo_animal_Roedor,raza_Bengalí,raza_Bulldog,raza_Cacatúa,raza_Canario,raza_Cobaya,raza_Conejo,raza_Golden Retriever,raza_Hámster,raza_Jerbo,raza_Labrador,raza_Loro Gris Africano,raza_Maine Coon,raza_Pastor Alemán,raza_Periquito,raza_Persa,raza_Pinzón,raza_Poodle,raza_Ragdoll,raza_Rata,raza_Siamés,tamanio_Grande,tamanio_Mediano,tamanio_Pequeño,temperamento_Activo,temperamento_Nervioso,temperamento_Sociable,temperamento_Tranquilo,tipo_alimentacion_Húmedo,tipo_alimentacion_Mixto,tipo_alimentacion_Seco,ubicacion_Amate,ubicacion_Bami,ubicacion_Bellavista-La Palmera,ubicacion_Centro,ubicacion_Cerro-Amate,ubicacion_El Plantinar,ubicacion_Este-Alcosa-Torreblanca,ubicacion_Huerta del Rey,ubicacion_La Cartuja,ubicacion_Los Remedios,ubicacion_Macarena,ubicacion_Nervión,ubicacion_Padre Pío-Palmete,ubicacion_Pino Montano,ubicacion_Polígono San Pablo,ubicacion_San Jerónimo,ubicacion_San Pablo-Santa Justa,ubicacion_Sur,ubicacion_Triana,necesidades_especiales_False,necesidades_especiales_True,nivel_actividad_Bajo,nivel_actividad_Medio,nivel_actividad_Alto,socializacion_No sociable,socializacion_Sociable con otros animales,socializacion_Sociable con personas
Julio,16.0,Eius magnam sed laborum possimus.,Cum nesciunt corrupti aspernatur.,https://dummyimage.com/856x736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
Patricia,7.0,Id omnis blanditiis quaerat dolores voluptatum odit.,Consequatur adipisci architecto.,https://placekitten.com/563/492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Violeta,8.0,Eligendi saepe commodi aut.,Facere est suscipit soluta ipsam.,https://placekitten.com/547/169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Macario,4.0,Molestiae esse dolor recusandae odio laboriosam.,Sapiente eaque assumenda vitae ea possimus aut.,https://placekitten.com/827/737,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
Zaira,8.0,Alias atque ipsam corrupti.,A reiciendis quia totam incidunt ex maxime.,https://placekitten.com/581/696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
Hector,1.4,Impedit fugiat adipisci veniam.,Architecto rem delectus porro est.,https://placekitten.com/44/85,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Emma,12.0,Corrupti fugiat numquam numquam dicta impedit hic quidem.,Unde delectus corrupti impedit velit.,https://dummyimage.com/885x105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Jeremías,1.9,Corporis quis esse.,Sapiente repellat corrupti sed quasi officiis.,https://picsum.photos/698/413,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Irma,8.0,Placeat vel id eius tempore.,Qui cumque necessitatibus quibusdam deleniti.,https://picsum.photos/796/120,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Andrés,1.5,Tenetur non temporibus debitis tempore amet.,Officiis illo ex tempore accusamus.,https://placekitten.com/58/434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Luisa,12.0,At aspernatur quis voluptatibus.,Magnam beatae facilis ea.,https://dummyimage.com/1015x138,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
Nadia,7.0,Vero labore soluta dolorum consequuntur minus minima.,Aliquid odio accusantium distinctio maxime error alias.,https://dummyimage.com/328x475,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Gabriela,9.0,Iure ullam sit aliquam a molestias rem libero.,Cum in vitae sit.,https://picsum.photos/273/462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
Crescencia,1.9,Minima odio nemo deserunt.,Commodi itaque quaerat dolore repellendus.,https://dummyimage.com/637x71,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Estrella,10.0,Nulla exercitationem minus adipisci dolore vel.,Beatae voluptatibus aliquam qui dolorum expedita aliquam.,https://dummyimage.com/132x733,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
Emperatriz,14.0,Explicabo non iste aperiam possimus reprehenderit.,Repudiandae exercitationem minus eaque aut.,https://placekitten.com/125/18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
María Belén,14.0,Perspiciatis repellat ab illum sed facere adipisci.,Labore asperiores quae cupiditate neque sed.,https://picsum.photos/682/841,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Rómulo,2.0,Quia eos corrupti blanditiis autem occaecati.,Debitis unde quos necessitatibus eveniet ut architecto recusandae.,https://picsum.photos/1018/703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Macario,1.0,Sapiente dignissimos sint exercitationem vel.,Assumenda laboriosam voluptatum culpa praesentium commodi.,https://dummyimage.com/605x92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
Ruperto,2.0,Nihil deserunt numquam soluta temporibus facere.,Est odit nemo consectetur reiciendis.,https://dummyimage.com/172x150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Natalio,0.30000000000000004,Earum aliquid dignissimos vitae esse.,Sint natus accusamus voluptates.,https://dummyimage.com/599x66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Isabela,2.0,Saepe laboriosam recusandae modi possimus tempora fugiat.,Magni culpa mollitia quo.,https://picsum.photos/25/747,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Luisa,1.7000000000000002,Perferendis adipisci corrupti omnis optio ratione.,Temporibus distinctio sed dignissimos ab.,https://picsum.photos/964/787,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
Poncio,6.0,Quasi accusamus commodi molestias quidem.,Modi qui pariatur praesentium aliquid cumque quod.,https://picsum.photos/124/106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
Clímaco,1.0,Porro eaque id sint harum delectus aliquam aspernatur.,Libero est voluptates beatae similique.,https://picsum.photos/798/59,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
Luisa,9.0,Temporibus optio corporis eveniet.,Voluptatibus illo optio labore.,https://placekitten.com/887/792,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Enrique,19.0,Quod unde accusantium illum maxime similique quae suscipit.,Dolor libero voluptatum a aperiam quo.,https://picsum.photos/159/920,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Segismundo,1.2,Non expedita laborum adipisci.,Fuga nostrum neque dicta reiciendis.,https://placekitten.com/297/229,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
Amelia,6.0,Exercitationem eaque temporibus magnam architecto tempora hic.,Molestiae vero architecto alias sequi.,https://dummyimage.com/958x607,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
Mamen,12.0,Optio vero labore.,Eos possimus dolores distinctio eius pariatur.,https://placekitten.com/898/80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Cristian,16.0,Deserunt id consequatur rerum quae nobis nisi.,Hic esse omnis sequi saepe soluta.,https://picsum.photos/882/394,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Apolinar,6.0,Laudantium illum dicta magnam illum.,Perspiciatis quos suscipit at autem nobis nostrum ea.,https://picsum.photos/613/642,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Gabriela,5.0,Quod eveniet error aliquam accusantium veniam quae.,Sit sint exercitationem dolores.,https://placekitten.com/766/189,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Alejo,18.0,Dignissimos delectus consequatur alias.,Illo repellat iusto.,https://placekitten.com/696/706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Epifanio,7.0,Voluptates voluptatem corporis laborum esse.,Natus eos architecto ex voluptas odio.,https://placekitten.com/240/651,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
Luz,1.7000000000000002,Animi reprehenderit porro ea rerum totam doloribus quos.,Magni libero dignissimos porro.,https://dummyimage.com/731x769,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Fátima,7.0,Magni natus nostrum tempora.,Aperiam dolor porro earum quaerat natus.,https://placekitten.com/901/407,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Máxima,10.0,Omnis ipsa sunt nobis minus asperiores.,Similique ad dolor temporibus vel.,https://picsum.photos/634/320,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
Inés,10.0,Distinctio non possimus soluta quas nobis commodi.,Aspernatur asperiores magni ipsa necessitatibus quo rem dignissimos.,https://placekitten.com/427/388,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
Aníbal,12.0,Laboriosam est accusantium animi.,Rem nobis iusto cum nesciunt.,https://picsum.photos/26/412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
Amarilis,12.0,Esse ipsum ullam in porro dolores modi.,Repudiandae iste odit pariatur repellat eum quam corporis.,https://picsum.photos/166/51,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Rebeca,1.9,Earum commodi amet dolorum nulla illum at.,Accusamus quis distinctio a veritatis a.,https://picsum.photos/346/758,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Edelmiro,9.0,Molestiae repudiandae optio numquam.,Maiores culpa earum itaque.,https://placekitten.com/969/319,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
Lara,3.0,Praesentium delectus tenetur dolorem repellendus.,Rerum nostrum molestias sequi quasi voluptatem.,https://dummyimage.com/711x274,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
Bartolomé,1.1,Aliquam architecto vel consequuntur ducimus temporibus corrupti perferendis.,Ipsam necessitatibus repellendus iste nam repellat.,https://placekitten.com/899/357,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
Leandro,1.0,Id inventore magni molestiae similique natus repellendus.,Doloribus explicabo atque labore amet.,https://placekitten.com/673/51,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
Julio,12.0,Aliquam perspiciatis sunt magni nulla optio iure.,Voluptas excepturi odit necessitatibus reprehenderit ab.,https://picsum.photos/957/1014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Augusto,6.0,Ut vitae possimus ex quia.,Ipsa molestiae deserunt laboriosam reiciendis culpa dicta nulla.,https://picsum.photos/516/383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Ángela,17.0,Natus aspernatur debitis a rerum fugiat.,Neque voluptate qui reprehenderit nobis quas facere laborum.,https://picsum.photos/57/526,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Ciríaco,9.0,Expedita accusantium impedit.,Voluptatibus labore alias enim corporis.,https://picsum.photos/73/364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
Ruperto,1.5,Voluptatem exercitationem laborum reprehenderit praesentium praesentium laboriosam.,Laboriosam aperiam praesentium consectetur atque quam.,https://picsum.photos/80/356,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Felicia,0.2,Esse libero quae.,Tempora vero doloremque mollitia quod vitae.,https://dummyimage.com/280x557,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Adelina,13.0,In odit minus fugit ipsum nulla nesciunt.,Facilis delectus occaecati consequatur aut.,https://placekitten.com/130/337,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
Inés,0.9,Harum tempora inventore cumque.,Animi molestiae molestiae laborum consequuntur enim quia.,https://placekitten.com/656/764,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Rufino,2.0,Dignissimos beatae dignissimos exercitationem officiis minus dolores.,Dolore non ratione minima vitae magni nisi vero.,https://placekitten.com/568/202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Salvador,0.2,Itaque reiciendis cumque molestiae hic error eaque.,Molestiae atque alias ratione fugiat quibusdam.,https://placekitten.com/811/705,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Hector,6.0,Quibusdam illo modi esse neque.,Accusamus commodi eos necessitatibus culpa temporibus quasi sed.,https://picsum.photos/279/958,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
Juliana,0.9,Dolorum qui excepturi.,Molestias necessitatibus voluptatum minus quam aliquid.,https://placekitten.com/774/855,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
Andrés Felipe,8.0,Delectus fugit reiciendis ut voluptate.,Veritatis quasi veritatis ea nostrum dolorem.,https://picsum.photos/21/354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Patricio,2.0,Explicabo modi odit error.,Voluptates maiores facilis quia officia.,https://placekitten.com/881/592,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Vinicio,16.0,Iste similique quasi praesentium dicta ab qui.,Repellendus minus fugiat voluptatibus necessitatibus velit.,https://placekitten.com/783/282,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
Natividad,4.0,Inventore tenetur totam ea dicta.,Accusamus sequi aliquid.,https://dummyimage.com/914x144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
Adora,6.0,Numquam quaerat iusto adipisci.,Nobis magni quasi rem quae.,https://placekitten.com/665/185,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Adelina,12.0,Hic consectetur impedit rem facilis enim animi.,Odio quae ab suscipit harum.,https://placekitten.com/416/235,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Chucho,12.0,Velit blanditiis similique numquam.,In nobis fugiat consectetur odit necessitatibus possimus.,https://placekitten.com/125/337,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Celestino,6.0,Minus accusantium vitae.,Dolorem ea iusto iure asperiores quaerat aliquam.,https://dummyimage.com/265x771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
Martín,15.0,Magnam eius sed animi dicta nisi.,Itaque eum tenetur officiis ex nihil.,https://dummyimage.com/718x109,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
Alfonso,4.0,Ratione adipisci beatae quae ea facilis.,Quibusdam nobis perferendis eaque distinctio cupiditate.,https://placekitten.com/553/765,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Jacinta,10.0,Iste id non.,Labore deserunt delectus eveniet aspernatur autem sint.,https://placekitten.com/936/488,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Erasmo,4.0,Corporis qui facilis sed vero tempora eligendi a.,Veniam sed repellat voluptate autem laborum.,https://placekitten.com/94/418,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Ruperta,1.9,Praesentium commodi modi dolorum ad soluta dolores.,Doloribus alias reiciendis quo animi occaecati.,https://picsum.photos/929/21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
